Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Leblon;1;1;0;50;3200.0;1850.0;215.0
Apartamento;Leblon;3;1;1;110;4900.0;980.0;370.0
Apartamento;Tijuca;4;2;1;188;2000.0;2000.0;3090.0
Apartamento;Leblon;2;1;1;100;3400.0;1400.0;430.0
Apartamento;Tijuca;2;1;0;65;1900.0;750.0;70.0
Apartamento;Botafogo;3;2;1;113;4600.0;1165.0;
Apartamento;Tijuca;3;2;1;150;2800.0;1400.0;222.0
Apartamento;Leblon;3;1;0;88;3500.0;1235.0;204.0
Apartamento;Copacabana;3;1;1;180;8500.0;1296.0;305.0
Apartamento;Copacabana;3;2;1;114;5000.0;1400.0;375.0
Apartamento;Leblon;2;1;0;75;3600.0;1100.0;255.0
Apartamento;Copacabana;1;0;0;42;2100.0;500.0;67.0
Apartamento;Tijuca;2;0;0;73;1200.0;700.0;30.0
Apartamento;Copacabana;3;1;2;180;5600.0;1400.0;700.0
Apartamento;Copacabana;3;1;1;139;7000.0;2900.0;320.0
Apartamento;Copacabana;2;0;0;90;3000.0;800.0;159.0
Apartamento;Tijuca;3;1;0;90;2300.0;747.0;
Apartamento;Copacabana;2;0;1;70;2000.0;600.0;60.0
Apartamento;Copacabana;2;0;1;76;4000.0;600.0;
Apartamento;Tijuca;2;0;0;68;1700.0;604.0;84.0
Apartamento;Copacabana;2;0;0;74;1400.0;1134.0;135.0
Apartamento;Copacabana;3;1;1;140;5000.0;1300.0;
Apartamento;Copacabana;3;1;1;150;4000.0;1500.0;315.0
Apartamento;Tijuca;1;0;0;40;1100.0;534.0;25.0
Apartamento;Copacabana;2;0;0;78;2600.0;610.0;124.0
Apartamento;Botafogo;2;1;1;93;2000.0;1300.0;170.0
Apartamento;Copacabana;2;0;1;80;2900.0;980.0;190.0
Apartamento;Botafogo;2;1;1;80;3300.0;717.0;142.0
Apartamento;Leblon;3;1;1;107;7000.0;1794.0;250.0
Apartamento;Leblon;1;0;0;50;1900.0;780.0;
Apartamento;Copacabana;3;1;1;140;5000.0;1500.0;250.0
Apartamento;Tijuca;1;0;0;59;1250.0;500.0;
Apartamento;Copacabana;1;0;0;42;1800.0;460.0;78.0
Apartamento;Leblon;4;2;1;160;4500.0;1348.0;350.0
Apartamento;Copacabana;3;1;1;160;3800.0;1560.0;300.0
Apartamento;Copacabana;3;1;1;150;3500.0;1130.0;
Apartamento;Leblon;3;2;1;130;8000.0;1700.0;600.0
Apartamento;Copacabana;1;0;0;40;2000.0;620.0;30.0
Apartamento;Tijuca;2;1;0;56;1500.0;520.0;49.0
Apartamento;Tijuca;3;0;0;80;1800.0;760.0;119.0
Apartamento;Leblon;2;1;0;82;4800.0;780.0;
Apartamento;Copacabana;1;0;0;30;1800.0;454.0;53.0
Apartamento;Copacabana;2;1;1;160;4100.0;1100.0;265.0
Apartamento;Leblon;2;0;0;65;2500.0;643.0;
Apartamento;Leblon;2;1;1;80;3500.0;850.0;253.0
Apartamento;Botafogo;1;1;0;70;2100.0;872.0;162.0
Apartamento;Tijuca;1;0;0;48;1200.0;310.0;47.0
Apartamento;Copacabana;3;2;1;200;6000.0;1700.0;485.0
Apartamento;Copacabana;3;0;0;136;3900.0;900.0;321.0
Apartamento;Copacabana;2;1;0;61;2700.0;1105.0;135.0
Apartamento;Leblon;2;1;1;80;3500.0;1260.0;450.0
Apartamento;Tijuca;3;1;0;120;1400.0;699.0;150.0
Apartamento;Copacabana;3;0;1;101;3300.0;1250.0;1605.0
Apartamento;Botafogo;1;0;0;24;2000.0;481.0;25.0
Apartamento;Tijuca;1;1;0;52;1500.0;505.0;21.0
Apartamento;Copacabana;1;0;0;35;1700.0;440.0;58.0
Apartamento;Botafogo;2;1;1;80;2460.0;880.0;196.0
Apartamento;Copacabana;3;0;0;105;4000.0;930.0;125.0
Apartamento;Copacabana;1;0;1;40;1900.0;900.0;69.0
Apartamento;Copacabana;1;0;0;60;2300.0;400.0;30.0
Apartamento;Copacabana;1;0;0;50;2000.0;;
Apartamento;Copacabana;3;1;1;220;4500.0;1475.0;240.0
Apartamento;Leblon;4;2;1;150;8000.0;;
Apartamento;Copacabana;3;1;1;140;5000.0;1496.0;
Apartamento;Botafogo;3;2;1;116;3500.0;1674.0;254.0
Apartamento;Copacabana;3;1;1;110;3600.0;1550.0;
Apartamento;Copacabana;3;2;1;160;4500.0;920.0;229.0
Apartamento;Botafogo;3;1;0;205;6000.0;2000.0;300.0
Apartamento;Copacabana;1;0;1;60;2200.0;400.0;25.0
Apartamento;Copacabana;3;1;1;138;4500.0;1800.0;185.0
Apartamento;Leblon;3;1;1;108;3900.0;1141.0;406.0
Apartamento;Tijuca;2;0;0;51;1800.0;250.0;
Apartamento;Leblon;3;2;1;140;8000.0;2500.0;4400.0
Apartamento;Leblon;3;1;1;125;9500.0;1900.0;435.0
Apartamento;Copacabana;2;0;1;90;3000.0;1150.0;141.0
Apartamento;Tijuca;3;0;0;92;1500.0;645.0;85.0
Apartamento;Tijuca;1;1;1;40;1600.0;493.0;
Apartamento;Tijuca;4;2;2;182;2500.0;1620.0;297.0
Apartamento;Leblon;2;2;2;234;10000.0;3250.0;6400.0
Apartamento;Leblon;4;2;4;200;9500.0;2710.0;
Apartamento;Botafogo;1;0;0;25;2000.0;;
Apartamento;Copacabana;1;0;1;41;2200.0;630.0;
Apartamento;Botafogo;2;1;2;84;4230.0;1140.0;202.0
Apartamento;Botafogo;2;0;0;80;2200.0;1000.0;124.0
Apartamento;Copacabana;3;1;0;114;2500.0;1515.0;287.0
Apartamento;Copacabana;1;1;1;130;10000.0;1200.0;
Apartamento;Copacabana;2;1;0;70;2500.0;704.0;160.0
Apartamento;Leblon;2;0;0;65;3200.0;900.0;160.0
Apartamento;Copacabana;3;1;1;100;2900.0;1100.0;215.0
Apartamento;Leblon;3;1;1;150;7500.0;2500.0;379.0
Apartamento;Copacabana;1;1;0;55;2400.0;1766.0;147.0
Apartamento;Leblon;2;0;0;40;3200.0;572.0;
Apartamento;Copacabana;3;1;0;95;3000.0;1100.0;
Apartamento;Copacabana;2;0;0;80;3500.0;1200.0;119.0
Apartamento;Copacabana;4;1;2;300;4000.0;1350.0;390.0
Apartamento;Copacabana;1;0;0;40;2600.0;605.0;253.0
Apartamento;Tijuca;2;1;0;75;1500.0;430.0;
Apartamento;Leblon;2;0;0;94;2400.0;793.0;178.0
Apartamento;Leblon;4;2;2;180;7000.0;1800.0;733.0
Apartamento;Leblon;2;1;0;82;5500.0;570.0;130.0
Apartamento;Copacabana;2;0;0;82;2876.0;696.0;
Apartamento;Botafogo;2;1;1;80;4310.0;1315.0;187.0
Apartamento;Copacabana;1;0;0;50;1300.0;550.0;
Apartamento;Botafogo;1;1;1;60;2800.0;1200.0;90.0
Apartamento;Tijuca;4;2;1;150;2500.0;1300.0;315.0
Apartamento;Copacabana;2;0;0;68;2400.0;486.0;
Apartamento;Copacabana;3;2;2;167;4500.0;2500.0;514.0
Apartamento;Copacabana;1;0;1;74;2900.0;700.0;183.0
Apartamento;Tijuca;2;1;0;73;1680.0;500.0;80.0
Apartamento;Tijuca;3;1;0;90;2000.0;620.0;56.0
Apartamento;Leblon;3;2;1;200;7500.0;3300.0;640.0
Apartamento;Tijuca;2;1;0;84;1800.0;501.0;
Apartamento;Tijuca;3;1;1;90;2000.0;887.0;123.0
Apartamento;Copacabana;3;1;0;182;4500.0;1500.0;
Apartamento;Copacabana;2;1;1;78;3500.0;725.0;110.0
Apartamento;Tijuca;3;2;1;118;2400.0;970.0;
Apartamento;Copacabana;2;0;0;80;2650.0;504.0;
Apartamento;Leblon;3;1;1;135;9000.0;1220.0;430.0
Apartamento;Leblon;3;1;1;150;5000.0;1000.0;
Apartamento;Copacabana;3;1;1;135;4500.0;1636.0;260.0
Apartamento;Botafogo;2;1;2;85;4230.0;1140.0;202.0
Apartamento;Copacabana;2;1;1;120;3800.0;900.0;49.0
Apartamento;Copacabana;3;0;0;147;2700.0;925.0;284.0
Apartamento;Tijuca;2;1;1;66;1800.0;800.0;100.0
Apartamento;Leblon;1;1;1;81;4500.0;1717.0;363.0
Apartamento;Copacabana;3;0;0;107;3200.0;600.0;
Apartamento;Tijuca;3;2;0;82;2600.0;780.0;
Apartamento;Copacabana;2;0;0;70;2400.0;669.0;112.0
Apartamento;Copacabana;3;1;1;200;4500.0;1700.0;420.0
Apartamento;Copacabana;1;0;0;60;2450.0;730.0;27.0
Apartamento;Copacabana;3;2;1;139;3900.0;1470.0;230.0
Apartamento;Tijuca;2;0;0;75;1300.0;461.0;62.0
Apartamento;Leblon;3;2;1;140;6400.0;3274.0;741.0
Apartamento;Copacabana;4;1;0;141;4500.0;1139.0;378.0
Apartamento;Leblon;3;2;3;170;7000.0;3230.0;10.0
Apartamento;Copacabana;1;0;0;21;1100.0;405.0;
Apartamento;Copacabana;1;0;0;46;1500.0;580.0;100.0
Apartamento;Copacabana;1;0;1;34;2000.0;480.0;
Apartamento;Botafogo;3;1;1;100;4500.0;1600.0;249.0
Apartamento;Leblon;2;1;0;75;3500.0;1100.0;153.0
Apartamento;Botafogo;1;1;0;45;2200.0;561.0;55.0
Apartamento;Tijuca;3;1;1;108;1800.0;700.0;144.0
Apartamento;Tijuca;3;0;0;100;2600.0;620.0;130.0
Apartamento;Leblon;2;2;1;96;6500.0;1550.0;3600.0
Apartamento;Copacabana;2;0;0;58;2200.0;470.0;70.0
Apartamento;Tijuca;4;2;1;209;3800.0;1600.0;
Apartamento;Copacabana;1;0;0;43;1600.0;549.0;75.0
Apartamento;Copacabana;2;1;1;115;4000.0;1613.0;88.0
Apartamento;Tijuca;2;2;1;80;2100.0;750.0;100.0
Apartamento;Copacabana;1;0;0;48;2000.0;558.0;29.0
Apartamento;Copacabana;1;0;0;23;1400.0;631.0;62.0
Apartamento;Copacabana;2;0;0;90;3300.0;700.0;85.0
Apartamento;Copacabana;3;1;0;125;3300.0;1256.0;
Apartamento;Copacabana;4;1;0;155;5000.0;1500.0;228.0
Apartamento;Tijuca;2;0;0;75;2000.0;715.0;
Apartamento;Copacabana;3;0;1;90;3000.0;610.0;185.0
Apartamento;Copacabana;3;0;0;120;2500.0;600.0;
Apartamento;Leblon;2;1;1;72;4200.0;1298.0;
Apartamento;Leblon;2;1;1;115;3500.0;1380.0;
Apartamento;Botafogo;1;1;1;85;2700.0;832.0;210.0
Apartamento;Copacabana;1;0;0;42;1700.0;506.0;58.0
Apartamento;Copacabana;2;0;0;40;2600.0;800.0;24.0
Apartamento;Botafogo;1;0;0;50;1650.0;450.0;
Apartamento;Tijuca;2;0;1;110;2000.0;450.0;128.0
Apartamento;Botafogo;2;1;1;85;2600.0;1400.0;1400.0
Apartamento;Copacabana;1;0;0;39;1800.0;490.0;71.0
Apartamento;Leblon;3;2;1;130;6900.0;2300.0;390.0
Apartamento;Tijuca;3;1;1;125;2200.0;1092.0;148.0
Apartamento;Copacabana;3;1;1;130;4000.0;1500.0;200.0
Apartamento;Copacabana;2;0;0;50;2300.0;680.0;71.0
Apartamento;Copacabana;2;0;0;35;2500.0;;
Apartamento;Copacabana;2;0;0;73;2700.0;643.0;162.0
Apartamento;Botafogo;3;1;1;103;5700.0;1400.0;276.0
Apartamento;Botafogo;3;1;1;108;3650.0;890.0;200.0
Apartamento;Botafogo;2;1;1;85;2750.0;740.0;136.0
Apartamento;Copacabana;3;0;1;120;3600.0;1400.0;298.0
Apartamento;Copacabana;3;1;1;200;6000.0;1950.0;525.0
Apartamento;Copacabana;3;1;1;200;8000.0;2000.0;
Apartamento;Botafogo;3;1;1;110;5950.0;1390.0;274.0
Apartamento;Tijuca;2;1;0;68;1600.0;589.0;
Apartamento;Leblon;4;3;1;170;9000.0;3100.0;589.0
Apartamento;Leblon;1;1;0;55;5250.0;2000.0;
Apartamento;Copacabana;3;1;2;230;7000.0;2890.0;550.0
Apartamento;Leblon;2;1;0;82;3500.0;1120.0;389.0
Apartamento;Tijuca;3;0;1;104;1800.0;750.0;150.0
Apartamento;Leblon;3;1;0;98;4000.0;1243.0;174.0
Apartamento;Tijuca;3;0;0;100;1800.0;200.0;
Apartamento;Botafogo;3;2;1;102;3000.0;1300.0;276.0
Apartamento;Copacabana;1;0;0;55;2200.0;510.0;20.0
Apartamento;Tijuca;3;1;1;76;2400.0;850.0;37.0
Apartamento;Copacabana;3;1;0;189;8499.0;1600.0;520.0
Apartamento;Tijuca;1;0;0;35;1000.0;300.0;50.0
Apartamento;Copacabana;3;0;0;120;2500.0;1050.0;200.0
Apartamento;Copacabana;2;1;0;100;2850.0;980.0;
Apartamento;Copacabana;3;0;0;110;3200.0;750.0;218.0
Apartamento;Copacabana;1;0;0;22;1250.0;285.0;23.0
Apartamento;Tijuca;2;1;1;92;1700.0;670.0;138.0
Apartamento;Botafogo;1;1;0;59;2200.0;730.0;127.0
Apartamento;Botafogo;3;1;1;108;4000.0;887.0;
Apartamento;Leblon;3;2;1;100;6000.0;1800.0;350.0
Apartamento;Tijuca;2;0;0;60;2000.0;150.0;24.0
Apartamento;Botafogo;2;1;1;85;4000.0;800.0;200.0
Apartamento;Copacabana;2;0;0;72;2900.0;750.0;30.0
Apartamento;Copacabana;1;0;1;68;3000.0;700.0;
Apartamento;Botafogo;2;0;0;68;2500.0;697.0;
Apartamento;Copacabana;3;0;1;100;4700.0;1100.0;
Apartamento;Leblon;4;1;2;220;7800.0;1950.0;490.0
Apartamento;Tijuca;2;0;0;60;2000.0;441.0;48.0
Apartamento;Copacabana;3;3;0;90;2500.0;1200.0;100.0
Apartamento;Copacabana;4;0;2;297;5000.0;3080.0;562.0
Apartamento;Tijuca;1;0;1;32;1750.0;320.0;
Apartamento;Copacabana;3;0;0;85;3000.0;1083.0;215.0
Apartamento;Leblon;3;1;1;131;5800.0;3990.0;438.0
Apartamento;Copacabana;1;0;0;50;1800.0;520.0;30.0
Apartamento;Copacabana;2;2;1;90;6000.0;3352.0;386.0
Apartamento;Botafogo;2;0;1;70;3100.0;630.0;790.0
Apartamento;Copacabana;2;0;0;80;2700.0;895.0;124.0
Apartamento;Tijuca;1;0;1;31;1300.0;534.0;24.0
Apartamento;Copacabana;3;1;1;103;3500.0;1200.0;150.0
Apartamento;Copacabana;1;0;0;35;3500.0;;
Apartamento;Copacabana;2;0;0;80;3900.0;800.0;250.0
Apartamento;Copacabana;2;0;0;80;3900.0;;
Apartamento;Tijuca;3;0;0;78;1500.0;550.0;97.0
Apartamento;Tijuca;1;0;0;40;1250.0;499.0;
Apartamento;Leblon;2;2;1;109;3900.0;1457.0;488.0
Apartamento;Leblon;4;2;4;200;9500.0;2710.0;1153.0
Apartamento;Botafogo;2;1;1;69;3000.0;1560.0;477.0
Apartamento;Leblon;3;1;1;95;5000.0;1000.0;300.0
Apartamento;Leblon;2;2;0;89;7200.0;1987.0;461.0
Apartamento;Leblon;3;1;0;101;4700.0;1350.0;
Apartamento;Leblon;3;1;0;180;9700.0;1550.0;480.0
Apartamento;Botafogo;2;2;1;83;4000.0;1750.0;
Apartamento;Tijuca;2;1;0;88;2500.0;620.0;
Apartamento;Copacabana;1;0;0;60;2500.0;535.0;60.0
Apartamento;Botafogo;3;1;1;152;3500.0;882.0;372.0
Apartamento;Copacabana;3;0;0;130;3500.0;1380.0;
Apartamento;Tijuca;1;1;0;55;2100.0;1.0;
Apartamento;Tijuca;2;1;1;83;1700.0;1080.0;105.0
Apartamento;Copacabana;4;1;0;160;4000.0;1100.0;200.0
Apartamento;Copacabana;2;1;1;90;3200.0;1050.0;170.0
Apartamento;Botafogo;1;0;0;35;1590.0;399.0;25.0
Apartamento;Copacabana;2;0;0;64;3200.0;1148.0;147.0
Apartamento;Copacabana;1;0;0;55;2300.0;530.0;80.0
Apartamento;Copacabana;3;0;0;146;3400.0;1150.0;337.0
Apartamento;Copacabana;3;0;0;100;2500.0;998.0;238.0
Apartamento;Tijuca;3;2;1;82;2200.0;940.0;84.0
Apartamento;Tijuca;3;2;1;115;1800.0;700.0;177.0
Apartamento;Botafogo;2;1;1;75;2900.0;833.0;147.0
Apartamento;Copacabana;3;1;0;139;3800.0;1220.0;275.0
Apartamento;Botafogo;2;1;1;63;3000.0;70.0;81.0
Apartamento;Leblon;2;2;1;89;7000.0;1958.0;600.0
Apartamento;Copacabana;1;0;1;60;3500.0;;
Apartamento;Copacabana;1;0;1;100;3300.0;;
Apartamento;Tijuca;2;1;0;85;1800.0;459.0;81.0
Apartamento;Botafogo;2;1;1;85;3500.0;1000.0;230.0
Apartamento;Tijuca;2;0;0;45;1000.0;304.0;24.0
Apartamento;Copacabana;3;2;2;200;7950.0;2600.0;4852.0
Apartamento;Copacabana;1;0;0;45;1200.0;600.0;58.0
Apartamento;Copacabana;3;0;1;180;5000.0;1360.0;248.0
Apartamento;Tijuca;3;1;1;122;2900.0;910.0;
Apartamento;Tijuca;2;0;0;89;1600.0;702.0;97.0
Apartamento;Tijuca;2;1;0;87;1600.0;630.0;79.0
Apartamento;Copacabana;2;0;0;69;2750.0;791.0;186.0
Apartamento;Copacabana;3;0;0;135;3500.0;1500.0;185.0
Apartamento;Leblon;2;1;1;80;3300.0;1700.0;290.0
Apartamento;Botafogo;1;1;0;45;2300.0;1020.0;191.0
Apartamento;Copacabana;3;0;0;100;2200.0;1200.0;25000.0
Apartamento;Copacabana;3;1;0;140;3700.0;1259.0;236.0
Apartamento;Copacabana;4;2;0;140;4000.0;2000.0;226.0
Apartamento;Copacabana;1;1;0;34;3000.0;730.0;54.0
Apartamento;Tijuca;3;1;1;88;2000.0;700.0;135.0
Apartamento;Leblon;4;2;1;350;10000.0;2200.0;4000.0
Apartamento;Copacabana;3;1;1;150;7000.0;2400.0;500.0
Apartamento;Tijuca;1;0;1;46;1400.0;320.0;21.0
Apartamento;Leblon;1;0;0;50;3000.0;460.0;95.0
Apartamento;Leblon;3;1;0;140;5800.0;1198.0;417.0
Apartamento;Copacabana;3;2;1;156;3900.0;1544.0;320.0
Apartamento;Tijuca;2;1;1;85;1800.0;610.0;115.0
Apartamento;Copacabana;3;0;1;160;5000.0;800.0;190.0
Apartamento;Leblon;2;1;0;85;4500.0;1200.0;170.0
Apartamento;Copacabana;1;0;1;48;1500.0;680.0;
Apartamento;Copacabana;1;0;0;39;1600.0;500.0;71.0
Apartamento;Botafogo;2;1;1;71;5000.0;;
Apartamento;Leblon;3;2;1;200;7500.0;3336.0;840.0
Apartamento;Copacabana;3;0;1;110;2900.0;800.0;
Apartamento;Leblon;2;0;0;74;4000.0;640.0;211.0
Apartamento;Botafogo;3;1;0;94;4500.0;1500.0;1400.0
Apartamento;Copacabana;3;0;0;100;2500.0;1100.0;178.0
Apartamento;Leblon;2;1;1;100;3400.0;1300.0;3500.0
Apartamento;Tijuca;3;2;2;145;3100.0;880.0;
Apartamento;Copacabana;1;0;0;37;1500.0;560.0;24.0
Apartamento;Tijuca;3;0;0;85;1800.0;600.0;116.0
Apartamento;Leblon;1;0;0;53;2900.0;730.0;195.0
Apartamento;Botafogo;2;1;0;73;2800.0;860.0;96.0
Apartamento;Leblon;2;1;1;60;4700.0;968.0;
Apartamento;Leblon;3;2;2;138;8500.0;1250.0;4700.0
Apartamento;Copacabana;2;0;0;88;1800.0;1075.0;135.0
Apartamento;Copacabana;3;0;0;103;6000.0;780.0;240.0
Apartamento;Tijuca;1;0;0;42;1600.0;550.0;20.0
Apartamento;Botafogo;3;2;1;118;3800.0;1149.0;
Apartamento;Copacabana;1;1;0;55;2100.0;1450.0;180.0
Apartamento;Botafogo;1;0;0;22;830.0;599.0;29.0
Apartamento;Tijuca;3;1;0;110;1600.0;950.0;122.0
Apartamento;Tijuca;3;1;1;100;3200.0;750.0;
Apartamento;Copacabana;1;0;0;60;2500.0;500.0;24.0
Apartamento;Leblon;3;0;0;120;3800.0;950.0;207.0
Apartamento;Copacabana;1;0;0;35;2500.0;500.0;
Apartamento;Tijuca;1;1;0;62;1600.0;690.0;25.0
Apartamento;Leblon;4;1;2;220;7800.0;1980.0;490.0
Apartamento;Copacabana;3;0;1;120;6500.0;1050.0;165.0
Apartamento;Botafogo;2;1;0;84;4230.0;1140.0;
Apartamento;Copacabana;2;1;2;160;6500.0;6500.0;500.0
Apartamento;Leblon;3;2;1;120;5700.0;1871.0;560.0
Apartamento;Botafogo;3;2;1;108;2800.0;1155.0;261.0
Apartamento;Leblon;4;2;1;135;7500.0;1250.0;366.0
Apartamento;Copacabana;1;0;0;35;1500.0;695.0;110.0
Apartamento;Copacabana;3;0;1;124;4000.0;1500.0;197.0
Apartamento;Copacabana;2;2;1;98;3900.0;760.0;261.0
Apartamento;Copacabana;3;1;2;190;5500.0;2600.0;500.0
Apartamento;Copacabana;3;1;0;80;2500.0;895.0;209.0
Apartamento;Copacabana;3;2;2;123;4200.0;1284.0;310.0
Apartamento;Copacabana;2;0;1;60;2950.0;550.0;118.0
Apartamento;Copacabana;1;0;0;40;2000.0;377.0;77.0
Apartamento;Copacabana;3;0;1;105;5200.0;837.0;1336.0
Apartamento;Copacabana;3;1;1;161;4000.0;1300.0;3058.0
Apartamento;Leblon;3;2;1;119;4000.0;1774.0;417.0
Apartamento;Leblon;2;1;0;95;5200.0;1200.0;
Apartamento;Copacabana;3;2;1;120;4500.0;1300.0;2300.0
Apartamento;Tijuca;3;2;0;80;2260.0;800.0;
Apartamento;Botafogo;2;0;0;70;2200.0;410.0;70.0
Apartamento;Leblon;3;1;1;142;9000.0;1584.0;5293.0
Apartamento;Botafogo;2;1;1;70;3500.0;1720.0;325.0
Apartamento;Copacabana;3;1;1;120;2900.0;1120.0;207.0
Apartamento;Copacabana;4;1;2;300;4500.0;3200.0;500.0
Apartamento;Leblon;3;2;3;182;8000.0;2800.0;
Apartamento;Copacabana;1;0;0;50;2500.0;;
Apartamento;Copacabana;2;2;1;100;3600.0;750.0;150.0
Apartamento;Copacabana;3;0;0;100;4500.0;;
Apartamento;Copacabana;4;2;2;241;6300.0;2200.0;
Apartamento;Copacabana;3;1;1;130;2500.0;1818.0;
Apartamento;Leblon;3;1;1;160;6500.0;2035.0;450.0
Apartamento;Leblon;3;0;0;90;3000.0;1100.0;
Apartamento;Tijuca;4;2;1;150;3500.0;1360.0;368.0
Apartamento;Tijuca;2;0;0;43;1500.0;300.0;
Apartamento;Copacabana;3;1;0;122;2700.0;1500.0;187.0
Apartamento;Copacabana;3;1;0;129;5300.0;1850.0;308.0
Apartamento;Tijuca;2;1;1;82;1800.0;798.0;132.0
Apartamento;Copacabana;3;1;0;130;3900.0;1600.0;329.0
Apartamento;Tijuca;3;1;1;83;2300.0;1244.0;191.0
Apartamento;Leblon;3;1;1;130;7500.0;;
Apartamento;Copacabana;2;1;0;75;2600.0;1032.0;130.0
Apartamento;Copacabana;3;1;0;135;2700.0;;
Apartamento;Copacabana;4;1;2;303;8500.0;2279.0;805.0
Apartamento;Copacabana;1;0;0;20;1100.0;400.0;
Apartamento;Copacabana;3;1;0;140;3500.0;1300.0;330.0
Apartamento;Copacabana;1;0;0;30;2250.0;650.0;55.0
Apartamento;Botafogo;3;1;0;120;3600.0;1050.0;210.0
Apartamento;Tijuca;2;0;0;70;1600.0;520.0;
Apartamento;Copacabana;2;0;1;80;3500.0;580.0;2000.0
Apartamento;Copacabana;3;0;1;100;3500.0;1200.0;250.0
Apartamento;Botafogo;2;1;1;136;4200.0;1050.0;1740.0
Apartamento;Copacabana;3;0;1;140;3500.0;1050.0;120.0
Apartamento;Copacabana;1;0;1;43;1600.0;600.0;25.0
Apartamento;Tijuca;3;0;0;70;2000.0;442.0;70.0
Apartamento;Tijuca;2;1;0;70;1900.0;840.0;
Apartamento;Tijuca;3;1;1;150;2400.0;966.0;
Apartamento;Copacabana;1;0;1;30;1700.0;500.0;200.0
Apartamento;Botafogo;2;1;1;82;4520.0;1140.0;197.0
Apartamento;Copacabana;4;1;1;330;10000.0;2800.0;
Apartamento;Leblon;1;1;0;55;4000.0;1000.0;
Apartamento;Tijuca;2;1;0;60;1500.0;485.0;15.0
Apartamento;Copacabana;1;0;0;50;1800.0;620.0;73.0
Apartamento;Leblon;2;1;2;89;6500.0;1097.0;281.0
Apartamento;Copacabana;1;0;0;52;1850.0;600.0;
Apartamento;Leblon;2;0;0;52;3000.0;680.0;
Apartamento;Leblon;2;1;1;85;4000.0;1050.0;230.0
Apartamento;Tijuca;3;1;1;120;2100.0;770.0;157.0
Apartamento;Leblon;3;2;1;180;7200.0;2230.0;703.0
Apartamento;Copacabana;3;0;0;100;4000.0;1100.0;160.0
Apartamento;Copacabana;2;0;0;61;2100.0;560.0;25.0
Apartamento;Botafogo;1;1;0;60;2150.0;903.0;131.0
Apartamento;Tijuca;2;0;0;70;2200.0;532.0;45.0
Apartamento;Copacabana;3;0;0;103;3800.0;1400.0;200.0
Apartamento;Tijuca;3;0;0;90;1650.0;1000.0;172.0
Apartamento;Botafogo;2;1;0;73;2100.0;791.0;128.0
Apartamento;Leblon;3;1;1;130;7000.0;1730.0;560.0
Apartamento;Copacabana;2;0;0;83;3200.0;740.0;179.0
Apartamento;Leblon;2;1;1;80;4500.0;1400.0;
Apartamento;Copacabana;3;1;0;220;9500.0;2065.0;740.0
Apartamento;Copacabana;1;0;0;40;1500.0;550.0;48.0
Apartamento;Leblon;3;0;0;110;3950.0;769.0;207.0
Apartamento;Leblon;3;1;1;130;5600.0;2600.0;
Apartamento;Copacabana;3;0;1;132;4000.0;1000.0;2100.0
Apartamento;Tijuca;4;2;2;153;3500.0;1600.0;300.0
Apartamento;Botafogo;3;2;1;110;3500.0;1400.0;180.0
Apartamento;Botafogo;1;0;1;40;2400.0;353.0;
Apartamento;Tijuca;4;3;2;130;2600.0;1100.0;240.0
Apartamento;Copacabana;2;0;0;80;3800.0;;
Apartamento;Tijuca;2;1;1;110;2900.0;748.0;20.0
Apartamento;Tijuca;2;1;0;56;1400.0;793.0;48.0
Apartamento;Tijuca;3;1;1;108;3500.0;1222.0;196.0
Apartamento;Copacabana;3;0;0;80;1200.0;;
Apartamento;Copacabana;2;0;0;56;2400.0;680.0;98.0
Apartamento;Copacabana;4;2;1;300;9000.0;3500.0;900.0
Apartamento;Copacabana;2;0;0;72;2300.0;850.0;100.0
Apartamento;Copacabana;3;1;0;170;4000.0;1900.0;235.0
Apartamento;Botafogo;2;2;1;79;4500.0;732.0;101.0
Apartamento;Leblon;3;1;0;101;4700.0;1350.0;
Apartamento;Copacabana;3;0;0;85;3200.0;900.0;180.0
Apartamento;Copacabana;3;1;1;103;4500.0;1350.0;170.0
Apartamento;Tijuca;2;1;1;85;3300.0;730.0;192.0
Apartamento;Leblon;1;0;0;40;2900.0;380.0;
Apartamento;Copacabana;3;0;0;120;2800.0;1100.0;120.0
Apartamento;Botafogo;3;1;1;94;5600.0;1212.0;215.0
Apartamento;Copacabana;3;0;0;110;3500.0;1000.0;195.0
Apartamento;Tijuca;2;1;1;86;2000.0;715.0;167.0
Apartamento;Copacabana;3;0;0;120;3000.0;1250.0;300.0
Apartamento;Copacabana;2;0;0;95;3100.0;1000.0;800.0
Apartamento;Botafogo;3;2;1;240;8000.0;2300.0;495.0
Apartamento;Copacabana;3;1;0;152;3000.0;1340.0;315.0
Apartamento;Leblon;1;0;0;32;2500.0;280.0;61.0
Apartamento;Leblon;3;1;0;82;3400.0;1287.0;1333.0
Apartamento;Copacabana;3;1;0;120;4000.0;1300.0;238.0
Apartamento;Copacabana;3;2;2;226;7000.0;1600.0;430.0
Apartamento;Botafogo;2;1;0;90;2900.0;930.0;194.0
Apartamento;Leblon;2;1;1;84;7500.0;1200.0;230.0
Apartamento;Botafogo;2;1;1;136;3900.0;1250.0;186.0
Apartamento;Copacabana;3;1;0;140;3700.0;1347.0;330.0
